Name=SiO2Carl_Flake 7
X=Raman shift, 1/cm
Y=Intensity, Counts
551.453; 1169
551.94672; 1214
552.43842; 1073
552.92804; 1006
553.41962; 1048
553.91119; 1089
554.40277; 1080
554.89435; 1095
555.38788; 1033
555.87732; 1065
556.36877; 1080
556.86023; 945
557.35162; 1041
557.84302; 1035
558.33435; 879
558.82568; 972
559.31696; 939
559.80823; 953
560.2995; 1047
560.7887; 1008
561.28192; 935
561.77307; 941
562.26422; 956
562.7533; 1010
563.24438; 1001
563.73541; 937
564.2265; 941
564.71747; 977
565.20844; 974
565.6994; 926
566.19037; 1041
566.6792; 1047
567.1701; 969
567.66296; 968
568.15179; 916
568.64258; 975
569.13336; 1017
569.62207; 1058
570.11279; 972
570.60547; 1036
571.09412; 1139
571.58478; 1190
572.07538; 1018
572.56598; 1158
573.0545; 1077
573.54706; 1108
574.03552; 1154
574.526; 1201
575.01648; 1361
575.50488; 1199
575.9953; 1291
576.48767; 1187
576.97601; 1106
577.46631; 1320
577.95459; 1260
578.44489; 1247
578.93512; 1306
579.42529; 1206
579.91553; 1289
580.40363; 1295
580.8938; 1265
581.38391; 1248
581.87396; 1345
582.36401; 1330
582.85205; 1275
583.34204; 1385
583.83002; 1381
584.31995; 1372
584.81189; 1418
585.2998; 1307
585.78967; 1245
586.27747; 1308
586.76727; 1147
587.25507; 1170
587.74689; 1127
588.23456; 1096
588.7243; 1194
589.21198; 1207
589.70166; 1055
590.19128; 948
590.68091; 929
591.16846; 906
591.65802; 955
592.14551; 983
592.63501; 820
593.12451; 1101
593.61395; 961
594.10138; 993
594.59076; 916
595.07813; 1009
595.56744; 912
596.05676; 977
596.54407; 815
597.03333; 914
597.52051; 968
598.00977; 917
598.49896; 901
598.9881; 983
599.47522; 816
599.96234; 867
600.45142; 985
600.94049; 764
601.4295; 872
601.9165; 850
602.40344; 916
602.8924; 846
603.37927; 940
603.86823; 849
604.35706; 823
604.84393; 897
605.3327; 838
605.81952; 923
606.30829; 806
606.797; 851
607.28375; 855
607.77039; 905
608.25903; 840
608.74768; 881
609.23431; 871
609.7229; 886
610.20941; 848
610.69592; 880
611.18445; 928
611.67291; 856
612.15936; 833
612.64575; 885
613.13416; 855
613.62054; 947
614.10889; 977
614.59521; 874
615.0835; 843
615.56976; 884
616.05597; 893
616.54419; 830
617.03241; 909
617.51855; 905
618.0047; 982
618.49078; 877
618.9809; 870
619.46692; 853
619.95294; 852
620.43896; 925
620.92694; 852
621.41492; 930
621.90082; 836
622.38672; 804
622.87256; 937
623.36041; 956
623.84827; 872
624.33405; 853
624.81982; 869
625.30554; 911
625.79126; 879
626.28094; 831
626.7666; 884
627.25226; 823
627.73785; 915
628.22345; 873
628.711; 951
629.19653; 813
629.68402; 853
630.16949; 931
630.65497; 800
631.1424; 831
631.62781; 878
632.11316; 931
632.59851; 834
633.0838; 887
633.57111; 860
634.05841; 909
634.54364; 950
635.02887; 865
635.51404; 883
636.00122; 910
636.48639; 930
636.9715; 858
637.45654; 936
637.94366; 842
638.42865; 905
638.9137; 825
639.39868; 838
639.88361; 854
640.37054; 820
640.85547; 891
641.34033; 982
641.8252; 807
642.31; 906
642.79681; 921
643.28162; 929
643.76636; 953
644.2511; 913
644.73578; 858
645.22247; 877
645.70709; 846
646.19171; 892
646.67633; 843
647.1629; 891
647.64746; 888
648.13196; 861
648.61646; 1214
649.10089; 822
649.58734; 863
650.07178; 937
650.55615; 1001
651.04053; 886
651.52484; 835
652.01117; 855
652.49341; 1029
652.97766; 946
653.46191; 842
653.94812; 840
654.43231; 976
654.91644; 848
655.40057; 838
655.8847; 1015
656.37079; 969
656.85284; 916
657.33685; 865
657.82086; 903
658.30682; 868
658.79077; 865
659.27466; 936
659.75861; 990
660.24042; 882
660.72632; 1016
661.21008; 926
661.69391; 875
662.17767; 895
662.66339; 1054
663.14514; 893
663.62878; 981
664.11249; 962
664.59613; 971
665.08173; 905
665.56329; 923
666.04688; 959
666.5304; 922
667.01593; 979
667.49738; 973
667.98083; 927
668.46429; 1020
668.94971; 991
669.43103; 991
669.91443; 943
670.39771; 1054
670.88104; 928
671.36432; 1066
671.84753; 1038
672.33081; 1012
672.81396; 1007
673.29718; 1135
673.78027; 1034
674.26343; 1045
674.74451; 965
675.22961; 984
675.71265; 1040
676.19568; 991
676.67664; 979
677.15961; 1020
677.64453; 948
678.12549; 1045
678.60834; 958
679.09119; 1141
679.57404; 1109
680.05688; 966
680.53766; 997
681.02039; 1043
681.50513; 943
681.98584; 1085
682.46851; 957
682.95117; 1038
683.43384; 1029
683.91644; 994
684.39703; 1028
684.87958; 980
685.36407; 1063
685.8446; 1056
686.32709; 1061
686.8075; 1209
687.28998; 1049
687.77435; 1056
688.2547; 996
688.73706; 1020
689.21741; 1075
689.70172; 1141
690.18195; 1152
690.66425; 1051
691.14642; 1261
691.62866; 1164
692.11078; 1107
692.59094; 1184
693.07306; 1266
693.55518; 1296
694.03723; 1268
694.51727; 1198
694.99927; 1315
695.48126; 1215
695.96326; 1356
696.44318; 1265
696.92511; 1430
697.40698; 1228
697.88885; 1323
698.36865; 1304
698.85046; 1278
699.33228; 1414
699.81403; 1389
700.29376; 1363
700.7735; 1338
701.25714; 1216
701.73682; 1397
702.21844; 1232
702.69806; 1391
703.18164; 1303
703.66119; 1233
704.14075; 1214
704.62225; 1275
705.1037; 1231
705.58514; 1300
706.06458; 1228
706.54602; 1094
707.02734; 1121
707.50671; 1174
707.98804; 1313
708.46735; 1149
708.94861; 1165
709.42987; 1185
709.90912; 1071
710.39026; 1079
710.87146; 1129
711.35059; 994
711.83173; 1079
712.31085; 1094
712.79187; 1065
713.27295; 1048
713.75195; 1080
714.23297; 1027
714.71393; 1098
715.19287; 1031
715.67181; 1018
716.15265; 886
716.63354; 964
717.11237; 879
717.59119; 925
718.07397; 949
718.55273; 977
719.03149; 910
719.51019; 895
719.99292; 945
720.47156; 883
720.9502; 898
721.43079; 771
721.91138; 926
722.38995; 847
722.86847; 876
723.349; 821
723.82947; 870
724.30792; 937
724.78638; 839
725.26678; 931
725.74719; 805
726.22552; 803
726.70386; 805
727.18414; 910
727.66248; 874
728.1427; 937
728.62097; 920
729.10114; 822
729.57935; 890
730.0575; 775
730.5376; 841
731.0177; 865
731.49579; 840
731.97388; 884
732.45386; 857
732.93188; 779
733.40985; 824
733.88782; 833
734.36975; 855
734.84766; 849
735.3255; 819
735.80334; 880
736.2832; 855
736.76099; 820
737.23877; 1172
737.71851; 852
738.19623; 821
738.67596; 837
739.15363; 883
739.63324; 910
740.1109; 853
740.5885; 887
741.06805; 903
741.54559; 842
742.02313; 923
742.50061; 838
742.9801; 785
743.45752; 931
743.93494; 839
744.41235; 908
744.89172; 881
745.36908; 887
745.84637; 805
746.32568; 840
746.80298; 821
747.28021; 847
747.75745; 794
748.23663; 844
748.71381; 895
749.19092; 874
749.67004; 783
750.14716; 862
750.62421; 860
751.10126; 869
751.58026; 808
752.05725; 846
752.53424; 823
753.01312; 842
753.49005; 794
753.96698; 843
754.44385; 810
754.92267; 886
755.39948; 900
755.87628; 872
756.35504; 871
756.82977; 822
757.30652; 806
757.7832; 802
758.26184; 863
758.73846; 877
759.21509; 913
759.69366; 820
760.17023; 802
760.64679; 891
761.12134; 831
761.59979; 780
762.07623; 857
762.55267; 860
763.03107; 809
763.50751; 918
763.98383; 930
764.45819; 783
764.93652; 796
765.41278; 828
765.88904; 826
766.36725; 860
766.84149; 820
767.31769; 892
767.79584; 812
768.27197; 840
768.74811; 857
769.22217; 985
769.70026; 830
770.17627; 850
770.65228; 894
771.13025; 780
771.60425; 803
772.08014; 835
772.55609; 889
773.03394; 901
773.50781; 786
773.98364; 818
774.46149; 778
774.93726; 767
775.41101; 883
775.88873; 860
776.36444; 851
776.83813; 915
777.3158; 762
777.79144; 736
778.26703; 754
778.74066; 809
779.2182; 760
779.69373; 738
780.16724; 825
780.64471; 803
781.12018; 836
781.59363; 828
782.07104; 782
782.54639; 784
783.01978; 824
783.49512; 768
783.97241; 820
784.44568; 853
784.92096; 780
785.39819; 888
785.8714; 753
786.34662; 787
786.82178; 808
787.29688; 799
787.77197; 872
788.24707; 853
788.72211; 779
789.19519; 785
789.67017; 799
790.14716; 847
790.62012; 770
791.09509; 797
791.56995; 897
792.04486; 840
792.51776; 787
792.99457; 693
793.46936; 793
793.94214; 840
794.41888; 757
794.89166; 816
795.36633; 784
795.84106; 777
796.31567; 753
796.78833; 847
797.26294; 823
797.73755; 776
798.2121; 802
798.68463; 854
799.16113; 836
799.63367; 932
800.10809; 776
800.58252; 874
801.05695; 772
801.52936; 725
802.00568; 856
802.47803; 832
802.95233; 784
803.42664; 802
803.89893; 755
804.37317; 782
804.84735; 822
805.32153; 759
805.7937; 940
806.26782; 888
806.74194; 803
807.21606; 751
807.68811; 814
808.16217; 794
808.63617; 834
809.10815; 841
809.58411; 741
810.05609; 874
810.52802; 828
811.00385; 984
811.47577; 827
811.94757; 924
812.4234; 819
812.8952; 929
813.36896; 874
813.84271; 838
814.31439; 809
814.78809; 878
815.26178; 799
815.7334; 872
816.20703; 845
816.6806; 816
817.15222; 844
817.62378; 830
818.09924; 816
818.57074; 860
819.04224; 772
819.51764; 888
819.98907; 840
820.46051; 764
820.93585; 844
821.40723; 938
821.87854; 890
822.35181; 857
822.82507; 732
823.29633; 859
823.76953; 819
824.24078; 904
824.71393; 770
825.18707; 873
825.6582; 892
826.12933; 862
826.60437; 868
827.07544; 829
827.54645; 913
828.01947; 864
828.49042; 818
828.96338; 848
829.43628; 806
829.90723; 799
830.37811; 845
830.85095; 820
831.32373; 822
831.79456; 807
832.26733; 806
832.7381; 814
833.20886; 919
833.68152; 879
834.15417; 814
834.62488; 822
835.09747; 924
835.56812; 836
836.0387; 824
836.51123; 792
836.98181; 833
837.45233; 867
837.92676; 875
838.39722; 886
838.86768; 854
839.34003; 960
839.81042; 828
840.28082; 876
840.75311; 893
841.22345; 857
841.69379; 914
842.16602; 826
842.63623; 783
843.10846; 810
843.58063; 840
844.05078; 870
844.52094; 924
844.99304; 809
845.46313; 833
845.93518; 832
846.40521; 818
846.87524; 881
847.34723; 814
847.8172; 859
848.28717; 929
848.75909; 879
849.229; 872
849.69885; 801
850.17065; 914
850.6405; 783
851.11029; 938
851.58203; 871
852.05182; 796
852.52155; 861
852.99323; 869
853.46289; 808
853.93256; 848
854.40417; 820
854.87183; 899
855.34338; 884
855.81293; 822
856.28247; 843
856.75391; 816
857.22339; 782
857.69287; 807
858.16431; 783
858.63367; 806
859.10309; 921
859.5744; 873
860.04376; 884
860.51306; 856
860.98236; 820
861.4516; 865
861.92279; 754
862.39203; 873
862.86121; 782
863.33234; 791
863.80151; 818
864.26868; 892
864.73969; 879
865.2088; 896
865.6778; 809
866.1488; 920
866.6178; 843
867.08679; 803
867.55573; 821
868.02466; 816
868.49548; 888
868.96436; 840
869.43127; 862
869.90204; 817
870.37085; 868
870.8396; 961
871.3103; 832
871.7771; 884
872.24774; 882
872.71643; 846
873.18506; 856
873.65369; 871
874.12231; 902
874.59088; 894
875.0614; 891
875.52795; 805
875.99646; 861
876.46692; 902
876.93536; 883
877.40381; 800
877.87219; 818
878.34058; 830
878.80896; 836
879.27728; 794
879.74561; 883
880.21387; 887
880.68213; 918
881.15234; 891
881.61859; 918
882.08673; 849
882.55688; 863
883.02307; 842
883.49115; 838
883.96118; 844
884.42731; 926
884.89734; 845
885.36536; 850
885.83136; 791
886.30127; 895
886.76923; 841
887.23517; 926
887.70502; 845
888.17096; 881
888.64075; 821
889.10858; 855
889.5744; 874
